id,slug,name,primary_media_url,media_type,similar_names,instructions,muscles,equipment
ex-0098,peso-muerto-sumo-tempo-controlado,Peso muerto sumo - Tempo controlado,,image,"{""Peso muerto sumo"",""Peso muerto sumo variante"",""Peso muerto sumo tempo controlado""}","{""Posicion inicial para peso muerto sumo: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0099,peso-muerto-sumo-pausa-isometrica,Peso muerto sumo - Pausa isometrica,,image,"{""Peso muerto sumo"",""Peso muerto sumo variante"",""Peso muerto sumo pausa isometrica""}","{""Posicion inicial para peso muerto sumo: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0100,peso-muerto-sumo-unilateral-alternada,Peso muerto sumo - Unilateral alternada,,image,"{""Peso muerto sumo"",""Peso muerto sumo variante"",""Peso muerto sumo unilateral alternada""}","{""Posicion inicial para peso muerto sumo: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0101,peso-muerto-sumo-fuerza,Peso muerto sumo - Fuerza,,image,"{""Peso muerto sumo"",""Peso muerto sumo variante"",""Peso muerto sumo fuerza""}","{""Posicion inicial para peso muerto sumo: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0102,peso-muerto-sumo-resistencia,Peso muerto sumo - Resistencia,,image,"{""Peso muerto sumo"",""Peso muerto sumo variante"",""Peso muerto sumo resistencia""}","{""Posicion inicial para peso muerto sumo: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0103,peso-muerto-sumo-rango-completo,Peso muerto sumo - Rango completo,,image,"{""Peso muerto sumo"",""Peso muerto sumo variante"",""Peso muerto sumo rango completo""}","{""Posicion inicial para peso muerto sumo: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0104,peso-muerto-sumo-circuito-metabolico,Peso muerto sumo - Circuito metabolico,,image,"{""Peso muerto sumo"",""Peso muerto sumo variante"",""Peso muerto sumo circuito metabolico""}","{""Posicion inicial para peso muerto sumo: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""adductors"", ""name"": ""Aductores"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0105,buenos-dias-con-barra-tecnica-base,Buenos dias con barra - Tecnica base,,image,"{""Buenos dias con barra"",""Buenos dias con barra variante"",""Buenos dias con barra tecnica base""}","{""Posicion inicial para buenos dias con barra: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}, {""id"": ""lower_back"", ""name"": ""Espalda baja"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0106,buenos-dias-con-barra-tempo-controlado,Buenos dias con barra - Tempo controlado,,image,"{""Buenos dias con barra"",""Buenos dias con barra variante"",""Buenos dias con barra tempo controlado""}","{""Posicion inicial para buenos dias con barra: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}, {""id"": ""lower_back"", ""name"": ""Espalda baja"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0107,buenos-dias-con-barra-pausa-isometrica,Buenos dias con barra - Pausa isometrica,,image,"{""Buenos dias con barra"",""Buenos dias con barra variante"",""Buenos dias con barra pausa isometrica""}","{""Posicion inicial para buenos dias con barra: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}, {""id"": ""lower_back"", ""name"": ""Espalda baja"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0108,buenos-dias-con-barra-unilateral-alternada,Buenos dias con barra - Unilateral alternada,,image,"{""Buenos dias con barra"",""Buenos dias con barra variante"",""Buenos dias con barra unilateral alternada""}","{""Posicion inicial para buenos dias con barra: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}, {""id"": ""lower_back"", ""name"": ""Espalda baja"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0109,buenos-dias-con-barra-fuerza,Buenos dias con barra - Fuerza,,image,"{""Buenos dias con barra"",""Buenos dias con barra variante"",""Buenos dias con barra fuerza""}","{""Posicion inicial para buenos dias con barra: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}, {""id"": ""lower_back"", ""name"": ""Espalda baja"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0110,buenos-dias-con-barra-resistencia,Buenos dias con barra - Resistencia,,image,"{""Buenos dias con barra"",""Buenos dias con barra variante"",""Buenos dias con barra resistencia""}","{""Posicion inicial para buenos dias con barra: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}, {""id"": ""lower_back"", ""name"": ""Espalda baja"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0111,buenos-dias-con-barra-rango-completo,Buenos dias con barra - Rango completo,,image,"{""Buenos dias con barra"",""Buenos dias con barra variante"",""Buenos dias con barra rango completo""}","{""Posicion inicial para buenos dias con barra: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}, {""id"": ""lower_back"", ""name"": ""Espalda baja"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0112,buenos-dias-con-barra-circuito-metabolico,Buenos dias con barra - Circuito metabolico,,image,"{""Buenos dias con barra"",""Buenos dias con barra variante"",""Buenos dias con barra circuito metabolico""}","{""Posicion inicial para buenos dias con barra: coloca pies al ancho de caderas, lleva la cadera hacia atras y manten columna neutral."",""Movimiento: lleva la cadera atras manteniendo espalda neutral y extiende cadera para finalizar el movimiento."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}, {""id"": ""lower_back"", ""name"": ""Espalda baja"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}]"
ex-0113,hip-thrust-con-barra-tecnica-base,Hip thrust con barra - Tecnica base,,image,"{""Hip thrust con barra"",""Hip thrust con barra variante"",""Hip thrust con barra tecnica base""}","{""Posicion inicial para hip thrust con barra: apoya hombros y pies firmes, activa gluteos y abdomen antes de cada repeticion."",""Movimiento: eleva cadera apretando gluteos en la parte alta y desciende con control sin perder tension."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}, {""id"": ""bench"", ""name"": ""Banco"", ""icon_url"": null}]"
ex-0114,hip-thrust-con-barra-tempo-controlado,Hip thrust con barra - Tempo controlado,,image,"{""Hip thrust con barra"",""Hip thrust con barra variante"",""Hip thrust con barra tempo controlado""}","{""Posicion inicial para hip thrust con barra: apoya hombros y pies firmes, activa gluteos y abdomen antes de cada repeticion."",""Movimiento: eleva cadera apretando gluteos en la parte alta y desciende con control sin perder tension."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}, {""id"": ""bench"", ""name"": ""Banco"", ""icon_url"": null}]"
ex-0115,hip-thrust-con-barra-pausa-isometrica,Hip thrust con barra - Pausa isometrica,,image,"{""Hip thrust con barra"",""Hip thrust con barra variante"",""Hip thrust con barra pausa isometrica""}","{""Posicion inicial para hip thrust con barra: apoya hombros y pies firmes, activa gluteos y abdomen antes de cada repeticion."",""Movimiento: eleva cadera apretando gluteos en la parte alta y desciende con control sin perder tension."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""glutes"", ""name"": ""Gluteos"", ""image_url"": null}, {""id"": ""hamstrings"", ""name"": ""Isquiotibiales"", ""image_url"": null}]","[{""id"": ""barbell"", ""name"": ""Barra"", ""icon_url"": null}, {""id"": ""bench"", ""name"": ""Banco"", ""icon_url"": null}]"
